,Gene,Zbtb3,Rad21,Npas2,Atf1,Smc3,Creb3,Mxi1,Mxd4,Dlx5,Crem,Rfx5,Mesp1,Rfx1,Esx1,Hoxa4,Rfx2,Etv2,Creb3l4,Rfx4,Hsfy2
411,Adad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Ovol1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2926620770400685,0.0,0.0,0.0,0.0,0.0,-26.235913528468338,0.0,0.0
413,1700113H08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Tepp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8204949721181034,0.0,0.0,-21.1969077995575,0.0,0.0,-11.563368284661623,0.0,0.0,0.0,-15.575570014794947,0.0
415,Mas1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19724938026494507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Hsf5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Dazl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3921409408746532,0.0,0.0,0.0,0.0,0.0,0.0
418,Dmrtb1,0.0,-258.1107039004227,0.0,0.0,0.0,0.0,0.0,0.0,-67.71765274494024,0.0,0.0,-50.3124227583077,0.0,2.070086073950598,-10.238429802002715,0.0,-1.2183887470704762,-458.8101068163823,-246.56140747047698,-228.06987259726122
419,Adig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-209.81179549370913,0.0,0.0,-45.38579964546188,0.0,-46.371117982794246,-20.2859084339252,0.0,39.20548262468904,2144.279310593256,-490.739790415337,-264.03097331515005
420,Kctd19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.86294735205226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Cmklr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Ccdc105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.33975116783817,-20.187226525358245,0.0,-76.34958180415528,0.0,5.493415128506109,231.81873707735315,0.0,201.99153856825455,-25.641068030381813,-126.48569426598142,-156.9950655790804
423,Oxct2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Klk1b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Creb3l4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,1700008O03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Slit1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.50371754489823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.688120185777484,0.0
428,Spaca7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1611.6220100209944,0.0,0.0
429,Oaz3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-355.94146573934245,0.0,0.0,0.0,0.0,-20.12649875147389,0.0,0.0,0.0,-4210.268905856848,-54.2208931992622,0.0
430,Ephb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.875895961220666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26927781751737495,0.0
431,Tulp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-438.2648807511134,0.0,0.0,0.0,0.0,0.0,331.5462219988788,0.0,127.81505756559216,-1211.1736772288875,-1042.8936666751874,0.0
432,Catsperd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.993198167303357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149.86931521843894,-1.3880367779952207,0.0
433,Cacna1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0821033132464413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.385021107042856,0.0
434,Kcnk12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5000358155319637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8286745172026255,16.836579084093962,0.0
435,Ccdc30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.924693226534885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.05078507434821,0.0
436,Elfn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1688853389172884,-7.737119388924257,0.0,-0.8152267787839432,-10.000126023227526,0.3172603992672514,-7.014297364234505,0.0,5.069672366334237,0.0
437,Hsfy2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Mxd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Rnf151,0.0,26.614090297898876,0.0,0.0,0.0,0.0,0.0,0.0,-0.7434821417005804,-266.2234959203833,0.0,-741.5652666293787,0.0,-59.30136220218379,-1474.3408998853445,0.0,-901.9603514845854,-2052.0993874863643,167.87962648278906,34.803206258193306
440,Dyrk4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.97882848170812,0.0,0.0
441,Resp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Hrh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.202023376438376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.940246069103383,0.0
443,Cd300lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.129103995869073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.589634491938407,0.0
444,Figla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Celf3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499754722003939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.97216655490083,5.926782142690787,0.0
446,Npas1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Gata2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Tdrd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Atp1a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.440260438807094,0.0
450,Cldn3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4372958578073143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Dmrt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053694576913582,-0.2993395019880808,-13.985265605062933,0.0
452,Kctd16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.56951340520064,0.0,0.0,0.0,0.0,0.0,-204.42889146892824,0.0,0.0,0.0,93.39285727879512,0.0
453,Ccdc36,0.0,0.0,0.0,0.0,42.966970315576894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13051958488033735,0.0,0.0,0.0,0.0,0.0,0.0
454,Nfic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.5516594312607,0.0,0.0
455,Rbmxl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.042809559017147,0.0,-4.788667100278877e-05,0.0,0.0,0.0,13.706934853775678,9.705280500436071,0.0
456,Ddx43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Sectm1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.164050074420388,0.0,0.0,0.0,-101.00623162310309,0.0,0.0
458,Ppp1r32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.22865718792191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.69708662670362,-387.5490150653043,0.0
459,Kif5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374011609741821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.060929777132834,0.0
460,Znrf4,-110.62605108495465,-1046.308604151556,0.0,0.0,0.0,0.0,0.0,0.0,-790.8002966673582,0.0,0.0,393.97913936420514,0.0,0.0,-522.7931254379845,0.0,-991.5455598285879,0.0,-1136.3491735702396,-638.1952493594072
461,Akap3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-761.8039759133923,0.0,0.0
462,Spata21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.56217416162747,0.0,0.0,-25.624801012252966,0.0,0.0,0.0,0.0,0.0,-345.50837166770975,-13.021887946637694,0.0
463,Dbndd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.151106627259276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.170378796080948,0.0
464,Dusp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.48517566617699,0.0,0.0
465,Scrt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Prss56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.31925524201569,0.0,0.0
467,Pnmal2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.11081046090019,0.0,0.0,-5.36820767895534,13.000901824955896,21.95137573660258
468,Chgb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38761741836258,0.0,0.0
469,Cox8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Pmis2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1128.4684810600045,-213.17165623966213,0.0,0.0,0.0,0.0,-129.55284124883534,0.0,0.0,-1771.8911328030024,17.883092340015676,-182.2220597938848
471,Slfnl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1735.8074568643565,0.0,0.0
472,Exoc3l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Prkcz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.989956415418076,10.854651529197843,0.0
474,Klk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.824443337009313,0.0
475,Best1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.76124400008356,0.0,0.0,0.0,0.0,-34.2339389233389,196.56666606550502,0.0,0.0,-397.7872048682064,-538.5711240692449,-364.9112174269094
476,Tex19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.667646041309784,0.0,-0.07836241931253729,0.0,0.0,0.0,0.0,8.562939846113768,0.0
477,Apc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Cacnb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625199617913525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35568255768795354,0.0
479,Dmrt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.642276025740387,0.0
480,AF366264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.920729334633705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58109927627491,-72.02549560779148,-57.81397825932711,0.0
481,Fam110a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-470.4941775868563,0.0
482,Hecw1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,BC051142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.7034256333501,0.0,198.16275576639234,0.0,0.0,0.0
484,Spesp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.289990180496025,0.0,0.0,0.0,0.0,0.0,0.0
485,1700001J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1700025C18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Spata9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.6530875614476,0.0,20.957209285838378,403.5573368086922,0.0,207.29602822789005,-459.23618133348674,-996.5656655226823,-923.5557364603226
488,Nkx2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Morn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32171515737624,0.0,0.0
490,Smim6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Actl7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2100.2513792143345,0.0,980.9024419343112,0.0,0.0,0.0,0.0,339.596252663072,-2500.764514813444,-2490.3346777634474,-2813.47012112967
492,Hoxb9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Slamf9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40504086037447,0.0,0.0,0.0,0.0,-6.31636581342735,-119.35776740133336,0.0,-56.18394732278583,-96.89843618130116,51.78506166626314,0.0
494,Inha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.78611636300576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.202162737191248,0.0,0.0
495,1700102P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Msh4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140218552268607,0.0,0.0,0.0,0.0,0.0,0.0
497,Tekt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.6654159324906,0.0,0.0,100.97815940135736,0.0,0.0,762.8080674807875,0.0,656.0337204934505,-76.66416980864467,-1203.9407040400467,0.0
498,Fam71e1,0.0,-191.48556105759474,0.0,-465.6212256505478,0.0,0.0,0.0,0.0,-115.89437177173421,-168.56100814512553,0.0,0.9191943775214153,0.0,-39.83582359104113,-92.05708232421703,3.936900129871596,-288.30250338570886,-680.0394657019114,-122.7638720855308,-16.190628288980914
499,Izumo4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.6575874893217,0.0,0.0
500,Tekt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0021666204256,0.0,0.0,-0.07184172120303639,0.0,0.0,0.0,0.0,0.0,-48.64813113188819,-225.2941762193532,-210.85762255266837
501,Mapk10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Spaca4,0.0,-3972.2162635706413,0.0,-2514.857091264686,0.0,0.0,0.0,0.0,-2032.7997970655504,-4216.990844518475,537.2237313128087,-95.48210100911969,481.21283697109914,397.38164455222966,2976.0873136455234,-330.87011655736626,2891.9133983963516,12840.882739654542,-2919.3873978934294,-3645.958947309316
503,Epcam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.6485459710404,0.0,0.0
504,1700029P11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Il11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-240.3045580598684,0.0,0.0
506,Doc2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6870747180671848,0.0,0.0,5.873092596425683,0.0,0.0,0.0,0.0,0.0,3.4389999642624964,-22.62705027027237,0.0
507,Smpd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Slc24a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0155730839969,0.12604409869305822,0.0
509,Ntn5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.079738678834076,0.0
510,Hmgb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21401.828048374624,0.0,0.0
511,Drd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Mafk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Prr19,0.0,-21.28804933513281,0.0,0.0,0.0,0.0,0.0,0.0,-16.513469472943964,0.0,0.0,-6.048220113756767,0.0,16.90264924945706,14.0878868459664,0.0,0.0,-27.140519685470128,-15.793964257869211,-28.29481712818511
514,Wnt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9284240615091557,0.0,0.0,-18.922602303160794,0.0,0.0,-29.65879081547726,0.0,0.0,-46.12222832701443,51.733895609392924,51.22101281832064
515,Fam124b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93851881022807,-32.719777048650705,-39.794678075503626,-25.34478106690042
516,Pgam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.4801466695927,10495.51480163138,-124.27897502847716,0.0
517,Oprl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.937563133626707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Wnt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.450798682496295,0.0,0.0
519,1700030J22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Pbx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.910750865866195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.185135132710144,0.0
521,Efcab9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.59394952624274,0.0,0.0,129.54788740404484,0.0,-83.09148032678002,21.14669477600539,0.0,0.0,0.0,-418.86072788058806,0.0
522,Gm4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.8021139370692,0.0,0.0,0.0,0.0,0.0,0.0,13.276716891024849,-26.44718935254572,-59.88185062006519,-36.34845433494278
523,Lkaaear1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-369.3648973848305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.43107109256502,-688.3190811194384,0.0
524,Tex26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.77759855199935,0.0,0.0
525,Klhl10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.998126924359438,0.0
526,Zpbp2,0.0,38.11122855177239,0.0,0.0,-41.173563238627544,0.0,0.0,0.0,0.0,0.0,0.0,-194.60325750524368,0.0,-15.457048949015144,53.682368309092595,0.0,218.54025738209154,-190.32874436015732,0.0,-19.494021515687788
527,Jund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Fam221b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.078532357763095,0.0,61.180194403458714,49.99513116181558,0.0,0.0,0.0,-141.41327520408333,-156.43655876170055
529,Ccdc65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.85798236597985,0.0,0.0,43.52478772058624,0.0,51.871005384722636,206.718960954072,0.0,99.95165818236238,-118.36346287439873,-182.83963370717137,-228.0217376596587
530,AU018091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.849368639356578,0.0,0.0,-12.018825658355308,0.0,-1.1473233716372913,3.300964965139463,0.0,5.440708813873106,-0.2277171172620367,2.3697175038253415,-0.005650036550224742
531,Lrrc69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5444681988085884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1689.7997520113627,110.6911812807964,92.5690364944824
532,Wnt7a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Dlx5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.580805140240535,-20.879751068298884,-27.153870998416718
534,Cmtm2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276.06162970515027,0.0,0.0,87.03443398955304,0.0,-15.057523115625875,-288.42531767392325,0.0,-600.5959344998284,0.0,-193.76747232600724,0.0
535,Wbp2nl,0.0,-137.6561136191481,0.0,0.0,0.0,0.0,0.0,0.0,-145.14977679901727,-5.410898697024103,0.0,0.0,8.405907696074319,0.8469175321757524,-161.8820777551211,0.0,-244.37574193886863,-690.939055399648,-114.72128513503614,-16.962680501340206
536,Shc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Ankef1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.516069916426065,0.0
538,Egr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Dmrtc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.543388937459753,0.0,0.0,0.0,0.0,0.0,-2.8923583005749562,0.0,0.0,-1.9972867828568037,3.2033577018757944,0.0
540,Spata25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-479.22170149965984,-94.61487114804038,-182.69995364844613,-85.8463172735337,0.0,-50.1509633414121,-100.80127620333525,-8.930916773251223,-4.922650272727535,-183.5006367895652,-5.107199423907105,-103.22035449134579
541,1110017D15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,Pabpc1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2769635025014887,0.0,0.0
543,Klf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Slc18a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.573528593530387,0.0,0.0
545,Lemd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.70046177018901,0.0,0.0,0.0,0.0,0.0,59.5402904628346,0.0,0.0,566.6796880121589,-136.50833809701683,-111.07842795760146
546,Clhc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777331098757041,0.0,0.0
547,Tex29,0.0,0.0,0.0,-3012.8604576692605,0.0,0.0,0.0,0.0,0.0,-3398.7301996831648,0.0,114.15364045758929,0.0,0.0,1441.033857671064,0.0,1081.6018983082467,-1328.144578703516,0.0,-2849.9804452992435
548,Sez6l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
