,Gene,Nr2c1,Zbtb3,Nanog,Pbx4,Npas2,Atf1,Smc3,Creb3,Mxi1,Mybl1,Tbp,Mxd4,Alx1,Crem,Rfx5,Mesp1,Zfp42,Hoxd8,Hoxa4,Fev,Rfx2,Creb3l4,Rfx4
0,Sox17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ccdc124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.1673177401282,0.0,0.0,0.0,0.0,0.0,0.0
2,Pxt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-373.85702826577267,0.0,0.0,0.0,0.0,0.0,-5472.105681252721,-1643.2512039292506,430.6586590929412,-5671.745544466369,-883.3445724178063,-62.648953782179476,434.5504009118004,-29.463690136849042
3,Slc1a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1700021F07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Ccdc36,0.0,0.0,0.0,0.0,0.0,0.0,-298.8728731081229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-734.9105760509686,-637.1981966288605,0.0,0.0,-155.63971835968357,0.0,0.0,0.0
6,Prss46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.9256147093652,0.0,0.0,323.82677517164785,0.0,0.0,0.0
7,Cdkn2d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.10855857521923,0.0,0.0,0.0
8,Dpep3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-319.48940236061156,0.0,0.0,-129.49258296515015,0.0,0.0,0.0
9,Ddx46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7940160048726,0.0,0.0,0.0,0.0,0.0,0.0
10,Elf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Chgb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.512090594715033,0.0,-5.567074120058924,0.0
12,1700001J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Zdhhc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.29970819988318,0.0,0.0,-35.336835950850634,0.0,0.0,0.0
14,Hoxb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Ccdc184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6037550843739,0.0,0.0,-54.65104716573579
16,Mxd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Foxs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Stmn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3389784543580403,0.0,0.0,0.0
19,Got1l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.98475719258386,123.37534026363026,0.0,0.0,59.61174378692882,0.0,-35.97158128441471,0.0
20,Bbs7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9513642698571,0.0,0.0,0.0
21,Tssk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.5605738003545,0.0,0.0,434.38537768692703,-149.82940599412348,265.3864547275148,179.42036362890252,0.0,-59.49267962243691,-93.32502035684935
22,1700022I11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Ntmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.14123201620682,0.0,0.0,-17.07149858001474,0.0,0.0,0.0
24,Slc8a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Dusp13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Znrf4,0.0,1.1819488349232135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906.5772165273993,784.1979252740415,0.0,0.0,461.7154749342362,0.0,0.0,-224.8278283688726
27,Prr22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.4945030384018,0.0,1345.2480045691202,300.2993220165522,0.0,0.0,0.0
28,Hormad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Susd3,0.0,0.0,0.0,0.0,0.0,54.655817832767156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Pnma1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.810281643759918,0.0,0.0,0.0,0.0,0.0,-332.7096950092286,-96.13586712903249,0.0,0.0,-41.98739884722814,0.0,16.997657829170784,-9.522034456428838
31,Ppm1n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11372260655828957,0.0,0.0,-1.8469038443612689,0.0,0.0,0.0
32,Sycp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.2445430408826,0.0,0.0,-67.40448791000792,0.0,0.0,0.0,-1387.1775529563122,968.1681074018863,0.0,-475.1379347170693,0.0,0.0,-2.9346360810279766
33,Atoh8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.5571241735868,12.4204933148124,0.0,0.0,0.0
34,Lef1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.81135364025186,0.0,0.0,0.0
35,Osbp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2819821689021402,-2.220274195708627,0.0,-13.456955955776992,6.9610040570610066,0.0,0.0,4.790148939096358,0.0,-10.023976086646014,0.0
36,1700125H20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Slc39a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.573663019783412,0.0,0.0,0.0
38,Zfp423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2029695170164527,0.0,0.0,-0.4218367299508122,0.0,0.0,0.0
39,Hils1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0359975610116,621.9678910228095,0.0,749.9456117550267,307.3449352112347,0.0,0.0,0.0
40,Spaca4,0.0,0.0,0.0,0.0,0.0,-128.7164068574117,0.0,0.0,0.0,23.314498923839082,-76.86156430799751,0.0,-6.497957216941947,-531.8083854450022,-155.27533329300206,2234.2016629112118,405.0199867711715,-185.2248879209506,758.4274303995693,310.2506614567655,-270.837023138061,-122.66008359003332,-163.65632535971548
41,Pla2g2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.23068150302208,33.418859890745,-83.48708864314523,-32.195010220270575,7.044789717613927,0.0,-0.479853917661013
42,Gabbr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Tex19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.019248437477383,-31.80742531228777,0.0,0.0,-10.197563472193744,0.0,0.0,-0.1829481702557651
44,Ndufa11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234.87141657222844,0.0,0.0,-47.503103541683586,0.0,0.0,0.0
45,Prdm8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.028880928671211,0.0,0.0,-53.82921773726667,-21.376788394769658,0.0,-29.597456110324952,-10.335272107925096,0.0,8.186849327095947,28.386744379012256
46,Tpgs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.3706679991202,0.0,0.0,-11.424944893058559,0.0,0.0,0.0
47,Vstm2l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,H2-DMb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Dand5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72549479586761,0.0,0.0,0.0
50,Pnmal2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75705625364257,0.0,-10.69322657225984,0.0
51,Spaca3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.4407968705091,0.0,0.0,451.8383876079725,0.0,0.0,0.0
52,Prss54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.08619002838418,0.0,263.4640708389115,66.35245542100769,0.0,-69.25772547295891,0.0
53,Tmem217,0.0,0.0,0.0,0.0,0.0,-318.532805901158,0.0,0.0,0.0,0.0,0.0,0.0,-1.1088044691775496,-416.2138677780567,0.0,-28.91735149837968,237.1042240293123,-223.2124223109161,-107.37927407093764,93.76286338538397,0.0,-66.673995403947,-41.1149305280003
54,Prkrip1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.6161834871416,0.0,0.0,-59.173920950068855,0.0,0.0,0.0
55,Atxn10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.74999223251867
56,Pld6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.93479478585365,0.0,0.0,0.0,0.0,0.0,0.0
57,Rhpn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.016641817187404,0.0,0.0,0.0
58,Tmem222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0968151592349598,0.0,0.0,0.0
59,Rsph1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-890.9600239053137,0.0,0.0,-771.97185669875,0.0,413.00463221617935,-995.3906357919618
60,Sec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002049531179811989,0.0,0.0,-1.793649667235395,-8.920634388721535,0.0,-9.088538951624075,3.1248433133701377,-13.834443090131934,-7.24319455716445,3.601720498955702,0.0,-3.46867038397644,-5.014159727505068
61,Nr2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Acr,0.0,0.0,32.297512872667674,0.0,0.0,0.0,0.0,0.0,0.0,56.28236852823977,0.0,0.0,-23.30303921094745,0.0,-186.0697338735488,727.5501245059667,212.41328590073778,-237.04268428202434,-114.48929860736155,101.06984354923101,0.0,0.0,-83.74225029613233
63,Nrtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.140520997958596,0.0,0.0,-19.79730346532266,0.0,0.0,0.0
64,Bpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.60840117343231,0.0,0.0,-9.174304845109353,0.0,0.0,0.0
65,Slc9a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.546025838829593,0.0,0.0,11.590922652417678,0.0,0.0,0.0
66,Ggn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-504.4877973117819,0.0,0.0,-213.79901604763361,0.0,0.0,4.7751677769692735
67,Dnajc5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.649443794935074,0.0,0.0,-307.3437386858763,-103.54874612167994,0.0,0.0,-49.40318479660869,0.0,0.0,-37.877101820955104
68,Zfp574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.581071140702832,0.0,0.0,0.0
69,Svop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Smcp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.42817278150213,0.0
71,2810408A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Ovol2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.56314341136446,-4.282574327573513,-40.39006600910917,0.0,0.918447954283585,0.0,-0.49729826197672744,0.0
73,C1qtnf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2222.1070990239077,0.0,0.0,-696.8128171037608,0.0,0.0,0.0
74,Boll,0.0,0.0,0.0,0.0,0.0,0.0,-11.520313959423406,0.0,0.0,0.0,0.0,0.0,-2.8581448356409798,0.0,0.0,-14.01729130242234,-31.296112845931855,3.722059608231261,-10.222484264918783,-6.337945502882939,0.0,4.862575892130254,0.0
75,Elfn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1528300667003784,0.0
76,Setdb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Mypop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.560485031372175,0.0,0.0,0.0
78,Gtsf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.18460449318616,0.0,0.0,-265.47706990056315,1123.5307495208338,0.0,-751.9803823418977,562.7953127585557,0.0,-422.3013514624369,0.0
79,Hsf2bp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.484415970611483,0.0,0.0,-12.926215188796826,0.0,0.0,0.0
80,1700007K13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Egr4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Tex12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.59358978876327,0.0,0.0,1.5225305969176102,0.0,0.0,0.0
83,Ttll13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.85370280740215,0.0,0.0,0.8802967009809232,0.0,0.0,0.0
84,Fam118b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.772425847533203
85,Prss21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282.5558362724289,0.0,0.0,-155.02208293235444,0.0,0.0,0.0
86,Rnf151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-442.04036509085165,0.0,1511.8955335716685,443.9666455492804,0.0,1664.7244893863392,247.8760407379924,0.0,-66.04681187462928,194.44144096055024
87,Mtch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.33059714479704,0.0,0.0,0.0,0.0,0.0,0.0
88,Zfp42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.89969609810709,0.0,0.0,-74.3824890109824,-40.39462846550062,0.0,33.451885093482666,0.0
89,Pfn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18962611989495545,0.0,0.0,-14.581666591901183
90,Rd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Tekt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.00417252864231,0.0,0.0,0.0,307.3091472995569,0.0,-660.7327393255819,254.3408562237663,0.0,0.0,-273.62464180810326
92,Adad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.451250788680517,0.0,0.0,0.0,8.670284391969028,0.0,0.0,4.154209320321015,0.0,0.0,-3.8968606618187227
93,Zfp105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.66596567897761,-7.086860435129449,0.0,0.0,-0.08539008227003428,0.0,0.0,0.0
94,Fev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Odf3l1,0.0,0.0,0.0,0.0,0.0,-201.74112462201518,0.0,0.0,0.0,0.0,0.0,0.0,-7.630921525697231,-357.0874945282684,0.0,1150.3101611835912,462.8981691268045,-101.15472737593424,1319.1290712136001,219.4697777318068,0.0,-34.43176564635923,225.2105179568535
96,Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Epha10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Ddx25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.69774344880621,0.0,0.0,0.0,-77.92309644494426,0.0,0.0,-37.85722139245393,0.0,0.0,-28.848403256481937
99,Catsperg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Ier3ip1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289.4046047528427,0.0,0.0,0.0,0.0,0.0,0.0
101,Dmrt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Sox30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2208836215601331,0.0,0.0,1.2504237557612086,0.0,-1.541333470427678,-2.718689043243431
103,Stk33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.20267778596949,0.0,0.0,0.0,-80.25971663057597,-13.589155889545495,-185.61049434912047,-23.50821224488068,-77.15272560524691,-5.802715145842678,-12.66866376805379
104,Hoxc6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Oprl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.082753513787347,0.0,0.0,0.0
106,Syndig1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.709627385603387,0.0,0.0,-7.753115643652675,0.0,0.0,-0.3852973483156154
107,Phyhipl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.105575915223298,0.0,0.0,8.138545133410046,0.0,0.0,-4.571717533893006
108,Rbm44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.107794457572275,0.0,0.0,0.0
109,Rfx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.202992751193544,0.0
110,Best1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25194543415465,0.0,0.0,30.287564115880684,0.0,0.0,-11.344455454913456
111,Gamt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7928036836546616,0.0,0.0,5.558962598879787,0.0,0.0,0.0
112,Fbp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-958.3553759077369,-122.91091404145155,0.0,0.0,-11.665748559736155,0.0,0.0,0.0
113,Sycp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.13242844589595,0.0,0.0,-17.102611872175636,0.0,0.0,0.0
114,Trim69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238.0367019232168,0.0,0.0,-108.2772492073587,0.0,72.38877688600746,0.0
115,Mael,-153.40583303427533,0.0,84.90628634449772,-4126.82867915862,331.0585639011006,-1190.327605371889,118.20981320403342,0.0,-552.4292978167032,-31.648864579814617,-69.74224656706421,-290.68330552451147,-123.22188772049178,-1665.9883036433562,-821.8727493821394,-908.4351937294257,279.221423517132,-1247.0551482200815,-4.598781936224116,93.18603150272406,-2373.4329775587416,0.0,-360.3345920661349
116,Tktl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2484555836216438,0.0,0.0,0.0,0.0,0.0,0.0,1.3721631224912243,0.0,0.0,0.0
117,Calm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1913.4713658576607,0.0,0.0,0.0
118,Elfn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Smpd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239.4334802454088,0.0,0.0,-93.69380203799638,0.0,0.0,0.0
120,1700030J22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Utf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.38051910630477,-32.62162719673011,0.0,0.0,-16.364987669467805,0.0,8.164941197788488,2.8385322311421417
122,Gal3st3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.489232597765203,0.0,0.0,0.3037488690651031,0.0,0.0,-3.1856579147882442
